,0,1,2
931,190.0,79.0,1955.0
932,208.0,99.0,1956.0
933,193.0,86.0,1956.0
934,196.0,90.0,1956.0
935,206.0,99.0,1957.0
936,206.0,99.0,1956.0
937,203.0,102.0,1956.0
938,198.0,88.0,1957.0
939,216.0,111.0,1957.0
940,208.0,97.0,1956.0
941,198.0,81.0,1955.0
942,201.0,102.0,1951.0
943,193.0,88.0,1957.0
944,206.0,104.0,1956.0
945,196.0,86.0,1957.0
946,193.0,86.0,1957.0
947,206.0,102.0,1957.0
948,188.0,81.0,1956.0
949,203.0,91.0,1955.0
950,185.0,77.0,1955.0
951,193.0,81.0,1957.0
952,206.0,100.0,1957.0
953,188.0,81.0,1957.0
954,188.0,79.0,1956.0
955,190.0,83.0,1957.0
956,190.0,81.0,1956.0
957,203.0,97.0,1956.0
958,188.0,79.0,1957.0
959,203.0,95.0,1954.0
960,183.0,77.0,1949.0
961,201.0,98.0,1956.0
962,188.0,90.0,1956.0
963,206.0,102.0,1953.0
964,201.0,86.0,1957.0
965,206.0,102.0,1951.0
966,208.0,104.0,1956.0
967,198.0,102.0,1957.0
968,206.0,99.0,1956.0
969,185.0,77.0,1957.0
970,190.0,83.0,1957.0
971,208.0,104.0,1956.0
972,213.0,113.0,1957.0
973,190.0,81.0,1957.0
974,198.0,99.0,1957.0
975,211.0,99.0,1957.0
976,201.0,99.0,1957.0
977,206.0,102.0,1951.0
978,190.0,88.0,1956.0
979,206.0,99.0,1960.0
980,196.0,86.0,1957.0
981,206.0,95.0,1956.0
982,188.0,81.0,1956.0
983,201.0,95.0,1958.0
984,190.0,79.0,1955.0
985,203.0,95.0,1957.0
986,206.0,99.0,1958.0
987,196.0,83.0,1957.0
988,193.0,81.0,1958.0
989,201.0,99.0,1958.0
990,208.0,97.0,1958.0
991,193.0,88.0,1969.0
992,196.0,81.0,1958.0
993,190.0,79.0,1957.0
994,193.0,83.0,1954.0
995,198.0,81.0,1951.0
996,190.0,83.0,1958.0
997,206.0,95.0,1957.0
998,201.0,92.0,1958.0
999,218.0,124.0,1957.0
1000,185.0,77.0,1958.0
1001,218.0,113.0,1954.0
1002,190.0,88.0,1958.0
1003,193.0,81.0,1958.0
1004,201.0,86.0,1956.0
1005,211.0,113.0,1959.0
1006,193.0,86.0,1958.0
1007,201.0,83.0,1957.0
1008,201.0,88.0,1957.0
1009,208.0,88.0,1957.0
1010,203.0,99.0,1957.0
1011,193.0,90.0,1942.0
1012,211.0,92.0,1957.0
1013,206.0,92.0,1957.0
1014,208.0,102.0,1956.0
1015,201.0,89.0,1956.0
1016,198.0,98.0,1959.0
1017,193.0,86.0,1958.0
1018,193.0,79.0,1957.0
1019,211.0,111.0,1957.0
1020,213.0,103.0,1952.0
1021,188.0,79.0,1959.0
1022,190.0,79.0,1957.0
1023,208.0,108.0,1958.0
1024,185.0,77.0,1959.0
1025,201.0,92.0,1957.0
1026,201.0,95.0,1957.0
1027,208.0,95.0,1957.0
1028,198.0,97.0,1958.0
1029,185.0,79.0,1958.0
1030,185.0,77.0,1957.0
1031,190.0,83.0,1958.0
1032,185.0,79.0,1958.0
1033,198.0,102.0,1955.0
1034,201.0,93.0,1958.0
1035,213.0,97.0,1957.0
1036,203.0,79.0,1958.0
1037,203.0,99.0,1954.0
1038,198.0,86.0,1957.0
1039,198.0,99.0,1958.0
1040,185.0,77.0,1958.0
1041,203.0,97.0,1957.0
1042,196.0,86.0,1957.0
1043,203.0,98.0,1958.0
1044,185.0,79.0,1958.0
1045,203.0,94.0,1958.0
1046,201.0,95.0,1957.0
1047,185.0,76.0,1956.0
1048,203.0,97.0,1958.0
1049,188.0,79.0,1958.0
1050,201.0,97.0,1957.0
1051,196.0,95.0,1956.0
1052,190.0,80.0,1957.0
1053,201.0,95.0,1957.0
1054,203.0,99.0,1958.0
1055,213.0,99.0,1955.0
1056,201.0,104.0,1939.0
1057,206.0,90.0,1957.0
1058,198.0,86.0,1953.0
1059,211.0,104.0,1955.0
1060,196.0,88.0,1958.0
1061,196.0,88.0,1958.0
1062,198.0,105.0,1959.0
1063,193.0,79.0,1959.0
1064,213.0,95.0,1958.0
1065,201.0,97.0,1959.0
1066,198.0,86.0,1959.0
1067,193.0,83.0,1958.0
1068,198.0,86.0,1953.0
1069,196.0,97.0,1959.0
1070,208.0,99.0,1958.0
1071,193.0,83.0,1958.0
1072,196.0,79.0,1958.0
1073,188.0,81.0,1958.0
1074,206.0,113.0,1958.0
1075,208.0,99.0,1959.0
1076,208.0,104.0,1957.0
1077,188.0,72.0,1949.0
1078,203.0,99.0,1958.0
1079,190.0,77.0,1958.0
1080,188.0,77.0,1956.0
1081,203.0,86.0,1959.0
1082,185.0,77.0,1959.0
1083,218.0,117.0,1958.0
1084,183.0,77.0,1955.0
1085,213.0,92.0,1955.0
1086,198.0,92.0,1959.0
1087,208.0,108.0,1956.0
1088,185.0,83.0,1958.0
1089,203.0,99.0,1944.0
1090,198.0,86.0,1959.0
1091,198.0,88.0,1959.0
1092,193.0,87.0,1952.0
1093,213.0,108.0,1958.0
1094,198.0,92.0,1959.0
1095,198.0,92.0,1959.0
1096,201.0,92.0,1958.0
1097,193.0,86.0,1956.0
1098,206.0,97.0,1959.0
1099,196.0,86.0,1959.0
1100,196.0,88.0,1959.0
1101,208.0,92.0,1959.0
1102,208.0,98.0,1958.0
1103,193.0,86.0,1959.0
1104,201.0,86.0,1956.0
1105,203.0,96.0,1958.0
1106,208.0,108.0,1958.0
1107,211.0,106.0,1959.0
1108,206.0,102.0,1958.0
1109,201.0,104.0,1959.0
1110,185.0,81.0,1961.0
1111,206.0,102.0,1958.0
1112,198.0,99.0,1959.0
1113,196.0,86.0,1959.0
1114,185.0,83.0,1959.0
1115,206.0,97.0,1959.0
1116,201.0,99.0,1959.0
1117,201.0,95.0,1958.0
1118,203.0,97.0,1960.0
1119,208.0,109.0,1958.0
1120,201.0,86.0,1959.0
1121,198.0,87.0,1958.0
1122,201.0,106.0,1959.0
1123,206.0,97.0,1959.0
1124,206.0,99.0,1958.0
1125,190.0,83.0,1960.0
1126,208.0,108.0,1960.0
1127,183.0,83.0,1960.0
1128,208.0,108.0,1956.0
1129,193.0,81.0,1959.0
1130,188.0,81.0,1955.0
1131,206.0,99.0,1961.0
1132,190.0,81.0,1961.0
1133,224.0,124.0,1957.0
1134,193.0,81.0,1959.0
1135,196.0,88.0,1960.0
1136,211.0,111.0,1959.0
1137,203.0,102.0,1957.0
1138,190.0,77.0,1960.0
1139,208.0,99.0,1940.0
1140,201.0,97.0,1961.0
1141,208.0,106.0,1960.0
1142,201.0,90.0,1960.0
1143,188.0,86.0,1960.0
1144,203.0,95.0,1956.0
1145,211.0,111.0,1960.0
1146,203.0,86.0,1959.0
1147,201.0,102.0,1961.0
1148,206.0,108.0,1960.0
1149,190.0,77.0,1960.0
1150,203.0,95.0,1961.0
1151,206.0,102.0,1958.0
1152,203.0,91.0,1959.0
1153,211.0,106.0,1959.0
1154,203.0,92.0,1960.0
1155,201.0,107.0,1960.0
1156,226.0,98.0,1959.0
1157,206.0,104.0,1960.0
1158,201.0,102.0,1961.0
1159,193.0,92.0,1959.0
1160,203.0,99.0,1958.0
1161,196.0,83.0,1958.0
1162,193.0,81.0,1960.0
1163,196.0,88.0,1960.0
1164,198.0,95.0,1960.0
1165,208.0,95.0,1960.0
1166,188.0,77.0,1959.0
1167,196.0,92.0,1960.0
1168,196.0,88.0,1959.0
1169,193.0,79.0,1960.0
1170,196.0,81.0,1960.0
1171,196.0,88.0,1960.0
1172,201.0,88.0,1960.0
1173,203.0,102.0,1960.0
1174,208.0,111.0,1961.0
1175,211.0,97.0,1960.0
1176,201.0,86.0,1959.0
1177,196.0,87.0,1959.0
1178,196.0,88.0,1959.0
1179,203.0,95.0,1959.0
1180,201.0,90.0,1960.0
1181,185.0,79.0,1957.0
1182,190.0,85.0,1944.0
1183,206.0,102.0,1961.0
1184,216.0,108.0,1953.0
1185,206.0,92.0,1961.0
1186,211.0,97.0,1961.0
1187,221.0,104.0,1960.0
1188,213.0,111.0,1959.0
1189,196.0,97.0,1961.0
1190,193.0,95.0,1960.0
1191,203.0,95.0,1961.0
1192,208.0,97.0,1961.0
1193,203.0,99.0,1960.0
1194,201.0,95.0,1962.0
1195,198.0,81.0,1961.0
1196,201.0,92.0,1960.0
1197,185.0,72.0,1960.0
1198,203.0,92.0,1959.0
1199,208.0,92.0,1960.0
1200,190.0,86.0,1961.0
1201,188.0,83.0,1933.0
1202,198.0,86.0,1961.0
1203,193.0,83.0,1961.0
1204,206.0,95.0,1961.0
1205,206.0,97.0,1957.0
1206,206.0,102.0,1953.0
1207,211.0,113.0,1961.0
1208,208.0,104.0,1961.0
1209,206.0,111.0,1960.0
1210,183.0,88.0,1960.0
1211,193.0,92.0,1961.0
1212,201.0,86.0,1960.0
1213,201.0,99.0,1961.0
1214,206.0,97.0,1960.0
1215,206.0,99.0,1960.0
1216,208.0,104.0,1956.0
1217,188.0,83.0,1960.0
1218,203.0,104.0,1961.0
1219,216.0,108.0,1960.0
1220,203.0,97.0,1960.0
1221,193.0,83.0,1961.0
1222,208.0,98.0,1960.0
1223,224.0,103.0,1960.0
1224,190.0,88.0,1961.0
1225,211.0,111.0,1960.0
1226,188.0,77.0,1961.0
1227,190.0,86.0,1961.0
1228,190.0,86.0,1960.0
1229,198.0,95.0,1961.0
1230,188.0,79.0,1961.0
1231,211.0,102.0,1961.0
1232,193.0,81.0,1961.0
1233,206.0,104.0,1960.0
1234,208.0,104.0,1960.0
1235,190.0,80.0,1962.0
1236,193.0,83.0,1959.0
1237,188.0,79.0,1961.0
1238,193.0,79.0,1959.0
1239,198.0,95.0,1959.0
1240,211.0,117.0,1959.0
1241,201.0,97.0,1958.0
1242,206.0,106.0,1960.0
1243,198.0,114.0,1963.0
1244,198.0,95.0,1963.0
1245,216.0,106.0,1961.0
1246,206.0,108.0,1959.0
1247,198.0,83.0,1960.0
1248,188.0,83.0,1962.0
1249,206.0,101.0,1962.0
1250,201.0,97.0,1962.0
1251,196.0,95.0,1959.0
1252,206.0,102.0,1961.0
1253,216.0,104.0,1959.0
1254,190.0,74.0,1962.0
1255,201.0,90.0,1960.0
1256,203.0,92.0,1962.0
1257,196.0,99.0,1962.0
1258,196.0,83.0,1962.0
1259,190.0,83.0,1962.0
1260,190.0,90.0,1962.0
1261,213.0,106.0,1963.0
1262,193.0,83.0,1961.0
1263,190.0,83.0,1962.0
1264,188.0,86.0,1962.0
1265,213.0,95.0,1961.0
1266,211.0,106.0,1960.0
1267,198.0,88.0,1963.0
1268,201.0,97.0,1962.0
1269,211.0,108.0,1962.0
1270,206.0,99.0,1962.0
1271,213.0,115.0,1963.0
1272,206.0,106.0,1961.0
1273,208.0,106.0,1962.0
1274,206.0,97.0,1962.0
1275,201.0,99.0,1962.0
1276,190.0,83.0,1962.0
1277,206.0,97.0,1960.0
1278,211.0,108.0,1954.0
1279,198.0,95.0,1960.0
1280,196.0,83.0,1962.0
1281,203.0,95.0,1962.0
1282,193.0,90.0,1962.0
1283,196.0,77.0,1961.0
1284,185.0,77.0,1962.0
1285,201.0,95.0,1961.0
1286,198.0,95.0,1962.0
1287,206.0,102.0,1962.0
1288,206.0,104.0,1962.0
1289,211.0,108.0,1960.0
1290,190.0,88.0,1962.0
1291,208.0,99.0,1960.0
1292,188.0,79.0,1953.0
1293,188.0,79.0,1961.0
1294,183.0,86.0,1961.0
1295,190.0,83.0,1962.0
1296,190.0,79.0,1962.0
1297,201.0,99.0,1961.0
1298,178.0,73.0,1963.0
1299,188.0,79.0,1962.0
1300,213.0,113.0,1964.0
1301,216.0,114.0,1962.0
1302,231.0,90.0,1962.0
1303,213.0,106.0,1963.0
1304,203.0,99.0,1963.0
1305,201.0,102.0,1963.0
1306,190.0,86.0,1962.0
1307,203.0,104.0,1963.0
1308,198.0,95.0,1962.0
1309,213.0,106.0,1958.0
1310,208.0,108.0,1961.0
1311,190.0,86.0,1963.0
1312,213.0,108.0,1962.0
1313,203.0,97.0,1959.0
1314,203.0,97.0,1959.0
1315,203.0,92.0,1958.0
1316,196.0,88.0,1963.0
1317,211.0,104.0,1959.0
1318,198.0,92.0,1960.0
1319,203.0,108.0,1962.0
1320,211.0,111.0,1957.0
1321,193.0,83.0,1963.0
1322,211.0,115.0,1962.0
1323,213.0,113.0,1963.0
1324,208.0,97.0,1962.0
1325,206.0,113.0,1963.0
1326,201.0,92.0,1962.0
1327,206.0,96.0,1962.0
1328,198.0,83.0,1963.0
1329,201.0,92.0,1963.0
1330,203.0,95.0,1962.0
1331,201.0,95.0,1961.0
1332,190.0,81.0,1961.0
1333,188.0,83.0,1958.0
1334,198.0,90.0,1963.0
1335,203.0,102.0,1963.0
1336,193.0,81.0,1961.0
1337,206.0,88.0,1963.0
1338,190.0,88.0,1963.0
1339,213.0,113.0,1962.0
1340,203.0,90.0,1962.0
1341,196.0,88.0,1959.0
1342,206.0,97.0,1963.0
1343,201.0,85.0,1962.0
1344,213.0,113.0,1962.0
1345,203.0,99.0,1962.0
1346,208.0,99.0,1963.0
1347,208.0,102.0,1962.0
1348,206.0,108.0,1964.0
1349,188.0,80.0,1962.0
1350,216.0,115.0,1963.0
1351,188.0,83.0,1963.0
1352,168.0,60.0,1963.0
1353,213.0,111.0,1963.0
1354,198.0,83.0,1963.0
1355,201.0,86.0,1965.0
1356,203.0,90.0,1962.0
1357,201.0,97.0,1964.0
1358,203.0,98.0,1963.0
1359,213.0,102.0,1963.0
1360,203.0,97.0,1964.0
1361,203.0,106.0,1961.0
1362,201.0,83.0,1963.0
1363,206.0,116.0,1963.0
1364,206.0,106.0,1961.0
1365,193.0,86.0,1964.0
1366,213.0,111.0,1965.0
1367,188.0,74.0,1963.0
1368,190.0,88.0,1964.0
1369,216.0,113.0,1962.0
1370,213.0,124.0,1964.0
1371,211.0,106.0,1962.0
1372,203.0,102.0,1964.0
1373,196.0,92.0,1963.0
1374,198.0,83.0,1964.0
1375,203.0,95.0,1965.0
1376,193.0,88.0,1964.0
1377,201.0,88.0,1963.0
1378,190.0,86.0,1963.0
1379,190.0,83.0,1964.0
1380,201.0,86.0,1964.0
1381,203.0,99.0,1944.0
1382,198.0,88.0,1962.0
1383,208.0,111.0,1964.0
1384,206.0,106.0,1964.0
1385,206.0,99.0,1964.0
1386,208.0,104.0,1960.0
1387,198.0,90.0,1964.0
1388,201.0,90.0,1963.0
1389,196.0,88.0,1964.0
1390,211.0,106.0,1962.0
1391,198.0,81.0,1963.0
1392,201.0,86.0,1963.0
1393,188.0,77.0,1963.0
1394,203.0,99.0,1964.0
1395,196.0,81.0,1963.0
1396,201.0,95.0,1963.0
1397,183.0,77.0,1964.0
1398,201.0,95.0,1961.0
1399,208.0,102.0,1963.0
1400,196.0,90.0,1962.0
1401,211.0,104.0,1964.0
1402,213.0,95.0,1962.0
1403,196.0,79.0,1961.0
1404,185.0,81.0,1964.0
1405,198.0,95.0,1964.0
1406,190.0,77.0,1965.0
1407,196.0,95.0,1964.0
1408,211.0,104.0,1964.0
1409,201.0,88.0,1963.0
1410,180.0,72.0,1964.0
1411,203.0,95.0,1964.0
1412,211.0,102.0,1965.0
1413,188.0,86.0,1964.0
1414,188.0,83.0,1951.0
1415,196.0,83.0,1963.0
1416,211.0,102.0,1962.0
1417,196.0,95.0,1963.0
1418,211.0,99.0,1962.0
1419,188.0,83.0,1964.0
1420,208.0,104.0,1964.0
1421,206.0,104.0,1965.0
1422,198.0,95.0,1966.0
1423,193.0,77.0,1965.0
1424,160.0,61.0,1965.0
1425,203.0,95.0,1961.0
1426,206.0,92.0,1964.0
1427,201.0,105.0,1965.0
1428,180.0,77.0,1965.0
1429,188.0,81.0,1950.0
1430,193.0,86.0,1964.0
1431,208.0,102.0,1965.0
1432,196.0,95.0,1965.0
1433,188.0,77.0,1964.0
1434,206.0,104.0,1964.0
1435,208.0,97.0,1965.0
1436,196.0,88.0,1964.0
1437,211.0,106.0,1964.0
1438,196.0,90.0,1965.0
1439,178.0,74.0,1960.0
1440,185.0,81.0,1965.0
1441,201.0,97.0,1949.0
1442,206.0,99.0,1965.0
1443,203.0,108.0,1962.0
1444,193.0,95.0,1964.0
1445,198.0,90.0,1963.0
1446,201.0,88.0,1965.0
1447,211.0,104.0,1964.0
1448,206.0,92.0,1966.0
1449,201.0,83.0,1965.0
1450,206.0,97.0,1964.0
1451,213.0,117.0,1962.0
1452,196.0,102.0,1964.0
1453,206.0,99.0,1963.0
1454,218.0,117.0,1965.0
1455,203.0,97.0,1964.0
1456,203.0,95.0,1965.0
1457,211.0,99.0,1964.0
1458,198.0,104.0,1964.0
1459,203.0,96.0,1963.0
1460,206.0,99.0,1965.0
1461,190.0,77.0,1965.0
1462,208.0,117.0,1958.0
1463,180.0,72.0,1965.0
1464,196.0,83.0,1963.0
1465,193.0,97.0,1964.0
1466,193.0,88.0,1964.0
1467,213.0,111.0,1964.0
1468,185.0,83.0,1959.0
1469,203.0,90.0,1965.0
1470,188.0,77.0,1965.0
1471,201.0,86.0,1964.0
1472,203.0,90.0,1964.0
1473,196.0,90.0,1956.0
1474,203.0,102.0,1964.0
1475,211.0,104.0,1964.0
1476,208.0,104.0,1964.0
1477,203.0,99.0,1965.0
1478,180.0,83.0,1966.0
1479,201.0,86.0,1967.0
1480,203.0,92.0,1964.0
1481,198.0,86.0,1963.0
1482,180.0,74.0,1965.0
1483,206.0,111.0,1965.0
1484,211.0,108.0,1966.0
1485,208.0,104.0,1964.0
1486,193.0,83.0,1967.0
1487,201.0,88.0,1967.0
1488,198.0,88.0,1963.0
1489,196.0,97.0,1966.0
1490,196.0,99.0,1966.0
1491,190.0,86.0,1965.0
1492,203.0,111.0,1966.0
1493,216.0,108.0,1964.0
1494,201.0,94.0,1965.0
1495,201.0,92.0,1964.0
1496,190.0,88.0,1965.0
1497,188.0,83.0,1966.0
1498,213.0,106.0,1965.0
1499,203.0,99.0,1965.0
1500,198.0,97.0,1964.0
1501,190.0,83.0,1965.0
1502,203.0,88.0,1965.0
1503,198.0,104.0,1967.0
1504,196.0,90.0,1965.0
1505,208.0,108.0,1964.0
1506,190.0,86.0,1966.0
1507,216.0,111.0,1966.0
1508,178.0,79.0,1965.0
1509,201.0,79.0,1966.0
1510,206.0,95.0,1966.0
1511,190.0,79.0,1965.0
1512,201.0,88.0,1966.0
1513,198.0,104.0,1966.0
1514,211.0,111.0,1966.0
1515,211.0,120.0,1966.0
1516,180.0,74.0,1963.0
1517,206.0,102.0,1966.0
1518,203.0,102.0,1966.0
1519,198.0,97.0,1965.0
1520,208.0,104.0,1966.0
1521,193.0,81.0,1965.0
1522,201.0,92.0,1966.0
1523,203.0,95.0,1966.0
1524,190.0,86.0,1966.0
1525,196.0,74.0,1964.0
1526,208.0,102.0,1963.0
1527,213.0,108.0,1965.0
1528,206.0,90.0,1965.0
1529,208.0,99.0,1964.0
1530,188.0,77.0,1964.0
1531,196.0,97.0,1965.0
1532,208.0,117.0,1966.0
1533,183.0,77.0,1965.0
1534,196.0,81.0,1964.0
1535,203.0,113.0,1961.0
1536,211.0,104.0,1965.0
1537,208.0,102.0,1966.0
1538,211.0,106.0,1964.0
1539,198.0,86.0,1966.0
1540,185.0,79.0,1964.0
1541,208.0,104.0,1965.0
1542,224.0,113.0,1966.0
1543,190.0,81.0,1965.0
1544,188.0,79.0,1966.0
1545,196.0,90.0,1940.0
1546,211.0,97.0,1965.0
1547,193.0,79.0,1965.0
1548,201.0,106.0,1965.0
1549,188.0,81.0,1963.0
1550,193.0,83.0,1966.0
1551,188.0,82.0,1945.0
1552,206.0,102.0,1964.0
1553,198.0,92.0,1968.0
1554,201.0,102.0,1967.0
1555,180.0,73.0,1967.0
1556,198.0,95.0,1964.0
1557,201.0,95.0,1965.0
1558,183.0,81.0,1967.0
1559,201.0,97.0,1968.0
1560,203.0,99.0,1965.0
1561,198.0,95.0,1967.0
1562,206.0,113.0,1964.0
1563,198.0,97.0,1966.0
1564,203.0,120.0,1966.0
1565,198.0,86.0,1965.0
1566,206.0,102.0,1967.0
1567,185.0,77.0,1967.0
1568,183.0,81.0,1966.0
1569,206.0,95.0,1966.0
1570,193.0,90.0,1965.0
1571,213.0,102.0,1955.0
1572,203.0,92.0,1968.0
1573,206.0,95.0,1967.0
1574,203.0,90.0,1963.0
1575,170.0,63.0,1966.0
1576,190.0,81.0,1966.0
1577,206.0,97.0,1967.0
1578,183.0,79.0,1966.0
1579,206.0,99.0,1967.0
1580,203.0,104.0,1967.0
1581,196.0,86.0,1966.0
1582,193.0,86.0,1967.0
1583,188.0,92.0,1966.0
1584,203.0,95.0,1966.0
1585,208.0,104.0,1969.0
1586,180.0,69.0,1966.0
1587,211.0,104.0,1967.0
1588,206.0,102.0,1967.0
1589,188.0,81.0,1966.0
1590,193.0,90.0,1966.0
1591,216.0,113.0,1967.0
1592,190.0,77.0,1965.0
1593,193.0,92.0,1967.0
1594,198.0,86.0,1966.0
1595,196.0,88.0,1967.0
1596,201.0,113.0,1966.0
1597,198.0,110.0,1964.0
1598,203.0,108.0,1967.0
1599,198.0,92.0,1967.0
1600,193.0,86.0,1964.0
1601,208.0,102.0,1964.0
1602,198.0,95.0,1963.0
1603,193.0,88.0,1967.0
1604,190.0,81.0,1967.0
1605,201.0,95.0,1967.0
1606,203.0,88.0,1966.0
1607,203.0,106.0,1966.0
1608,201.0,97.0,1967.0
1609,185.0,81.0,1966.0
1610,206.0,99.0,1960.0
1611,216.0,106.0,1965.0
1612,211.0,115.0,1967.0
1613,203.0,95.0,1966.0
1614,188.0,81.0,1962.0
1615,203.0,102.0,1966.0
1616,188.0,90.0,1963.0
1617,208.0,102.0,1965.0
1618,190.0,86.0,1967.0
1619,203.0,99.0,1966.0
1620,198.0,90.0,1967.0
1621,203.0,108.0,1967.0
1622,188.0,82.0,1945.0
1623,188.0,81.0,1966.0
1624,208.0,108.0,1968.0
1625,188.0,83.0,1942.0
1626,201.0,89.0,1967.0
1627,213.0,108.0,1968.0
1628,203.0,95.0,1968.0
1629,193.0,86.0,1966.0
1630,203.0,97.0,1968.0
1631,185.0,72.0,1968.0
1632,198.0,99.0,1968.0
1633,208.0,97.0,1967.0
1634,203.0,95.0,1968.0
1635,198.0,81.0,1966.0
1636,211.0,97.0,1968.0
1637,213.0,108.0,1968.0
1638,198.0,86.0,1969.0
1639,198.0,96.0,1965.0
1640,208.0,104.0,1967.0
1641,185.0,81.0,1968.0
1642,206.0,92.0,1967.0
1643,201.0,97.0,1967.0
1644,196.0,95.0,1963.0
1645,208.0,104.0,1966.0
1646,211.0,108.0,1968.0
1647,196.0,86.0,1968.0
1648,196.0,88.0,1968.0
1649,196.0,100.0,1967.0
1650,208.0,113.0,1967.0
1651,213.0,106.0,1960.0
1652,190.0,86.0,1967.0
1653,180.0,80.0,1968.0
1654,206.0,92.0,1968.0
1655,206.0,108.0,1968.0
1656,196.0,86.0,1967.0
1657,203.0,99.0,1965.0
1658,213.0,107.0,1967.0
1659,211.0,104.0,1967.0
1660,193.0,86.0,1966.0
1661,185.0,79.0,1967.0
1662,190.0,86.0,1967.0
1663,203.0,92.0,1968.0
1664,203.0,108.0,1967.0
1665,206.0,99.0,1967.0
1666,188.0,86.0,1968.0
1667,208.0,104.0,1967.0
1668,206.0,102.0,1967.0
1669,208.0,107.0,1969.0
1670,208.0,113.0,1968.0
1671,218.0,108.0,1967.0
1672,193.0,95.0,1968.0
1673,201.0,92.0,1965.0
1674,216.0,97.0,1968.0
1675,193.0,81.0,1968.0
1676,190.0,81.0,1967.0
1677,190.0,81.0,1968.0
1678,188.0,88.0,1966.0
1679,206.0,113.0,1967.0
1680,216.0,117.0,1968.0
1681,203.0,103.0,1968.0
1682,201.0,95.0,1968.0
1683,213.0,120.0,1968.0
1684,203.0,102.0,1966.0
1685,198.0,95.0,1966.0
1686,206.0,104.0,1968.0
1687,206.0,108.0,1968.0
1688,188.0,79.0,1961.0
1689,208.0,104.0,1968.0
1690,201.0,95.0,1968.0
1691,196.0,95.0,1966.0
1692,190.0,83.0,1947.0
1693,206.0,120.0,1969.0
1694,183.0,76.0,1970.0
1695,183.0,79.0,1967.0
1696,203.0,92.0,1968.0
1697,208.0,115.0,1969.0
1698,196.0,86.0,1968.0
1699,203.0,99.0,1968.0
1700,180.0,81.0,1970.0
1701,198.0,90.0,1969.0
1702,190.0,81.0,1969.0
1703,203.0,99.0,1965.0
1704,185.0,74.0,1969.0
1705,208.0,104.0,1968.0
1706,208.0,101.0,1968.0
1707,208.0,124.0,1964.0
1708,183.0,83.0,1968.0
1709,196.0,97.0,1969.0
1710,211.0,104.0,1969.0
1711,206.0,106.0,1969.0
1712,211.0,108.0,1967.0
1713,208.0,95.0,1940.0
1714,201.0,104.0,1969.0
1715,208.0,99.0,1967.0
1716,198.0,90.0,1967.0
1717,196.0,95.0,1970.0
1718,206.0,97.0,1966.0
1719,213.0,104.0,1969.0
1720,198.0,92.0,1967.0
1721,183.0,81.0,1965.0
1722,178.0,79.0,1968.0
1723,218.0,117.0,1969.0
1724,196.0,90.0,1964.0
1725,218.0,120.0,1969.0
1726,196.0,88.0,1968.0
1727,196.0,83.0,1969.0
1728,190.0,79.0,1968.0
1729,190.0,83.0,1968.0
1730,193.0,90.0,1965.0
1731,185.0,86.0,1968.0
1732,218.0,111.0,1966.0
1733,196.0,92.0,1969.0
1734,203.0,99.0,1969.0
1735,201.0,102.0,1969.0
1736,188.0,81.0,1969.0
1737,183.0,68.0,1969.0
1738,196.0,95.0,1969.0
1739,203.0,106.0,1967.0
1740,213.0,129.0,1970.0
1741,203.0,97.0,1958.0
1742,201.0,90.0,1969.0
1743,203.0,99.0,1968.0
1744,203.0,99.0,1968.0
1745,193.0,86.0,1968.0
1746,188.0,77.0,1967.0
1747,193.0,79.0,1969.0
1748,190.0,79.0,1969.0
1749,193.0,83.0,1968.0
1750,203.0,111.0,1967.0
1751,206.0,99.0,1970.0
1752,206.0,106.0,1969.0
1753,193.0,88.0,1969.0
1754,183.0,79.0,1969.0
1755,198.0,113.0,1970.0
1756,201.0,97.0,1966.0
1757,196.0,90.0,1969.0
1758,201.0,101.0,1970.0
1759,198.0,90.0,1970.0
1760,185.0,83.0,1969.0
1761,203.0,106.0,1969.0
1762,185.0,83.0,1969.0
1763,201.0,92.0,1967.0
1764,196.0,83.0,1970.0
1765,198.0,85.0,1970.0
1766,201.0,95.0,1967.0
1767,203.0,108.0,1970.0
1768,213.0,110.0,1969.0
1769,185.0,83.0,1970.0
1770,208.0,108.0,1969.0
1771,208.0,115.0,1969.0
1772,206.0,99.0,1970.0
1773,196.0,113.0,1969.0
1774,206.0,102.0,1970.0
1775,198.0,99.0,1970.0
1776,170.0,72.0,1968.0
1777,201.0,95.0,1970.0
1778,208.0,99.0,1968.0
1779,206.0,104.0,1970.0
1780,211.0,106.0,1969.0
1781,201.0,99.0,1970.0
1782,208.0,106.0,1970.0
1783,203.0,113.0,1969.0
1784,185.0,78.0,1970.0
1785,206.0,127.0,1970.0
1786,196.0,95.0,1971.0
1787,203.0,103.0,1969.0
1788,208.0,108.0,1970.0
1789,201.0,102.0,1971.0
1790,193.0,90.0,1967.0
1791,216.0,147.0,1972.0
1792,188.0,74.0,1969.0
1793,190.0,86.0,1969.0
1794,193.0,94.0,1969.0
1795,185.0,74.0,1968.0
1796,208.0,111.0,1966.0
1797,208.0,113.0,1969.0
1798,203.0,86.0,1970.0
1799,208.0,104.0,1965.0
1800,208.0,108.0,1970.0
1801,198.0,95.0,1964.0
1802,213.0,122.0,1969.0
1803,196.0,86.0,1970.0
1804,196.0,88.0,1963.0
1805,196.0,94.0,1970.0
1806,198.0,108.0,1970.0
1807,206.0,115.0,1970.0
1808,211.0,113.0,1970.0
